                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.50727,                 0.3396,                0.81471,                0.91336,                0.92528,                0.93015,                0.76381,                0.59509,                0.49534,                0.84439,             0.00046758,             0.00046758,             0.00046758
                    153,                0.50202,                0.34902,                0.80959,                0.93096,                0.92238,                0.93974,                0.76936,                0.59583,                0.49154,                0.84681,             0.00046626,             0.00046626,             0.00046626
                    154,                0.49692,                0.34908,                0.81196,                0.92776,                0.93914,                0.94954,                0.78718,                0.57515,                0.46271,                0.84596,             0.00046494,             0.00046494,             0.00046494
                    155,                0.47971,                0.34729,                0.80702,                0.90861,                0.92979,                0.94482,                 0.7872,                0.57132,                0.45228,                0.84487,             0.00046362,             0.00046362,             0.00046362
                    156,                 0.4959,                0.33934,                0.80999,                0.93349,                0.92824,                0.95539,                0.79999,                0.59161,                0.44097,                0.84825,              0.0004623,              0.0004623,              0.0004623
                    157,                0.49652,                0.33512,                0.80872,                0.94397,                0.90835,                 0.9516,                0.78997,                0.58559,                0.42972,                 0.8447,             0.00046098,             0.00046098,             0.00046098
                    158,                0.50182,                0.33909,                0.80485,                0.92563,                0.91103,                0.94778,                0.77693,                0.61147,                0.45436,                0.85787,             0.00045966,             0.00045966,             0.00045966
                    159,                0.48883,                0.33305,                0.80399,                  0.926,                0.91739,                0.95202,                0.78909,                0.60243,                0.45134,                0.85558,             0.00045834,             0.00045834,             0.00045834
                    160,                0.48852,                0.32587,                0.81024,                0.91246,                0.92972,                0.95389,                0.79114,                0.61076,                0.43345,                0.86036,             0.00045702,             0.00045702,             0.00045702
                    161,                 0.4847,                0.33056,                0.79544,                0.92156,                0.93288,                 0.9573,                0.79902,                0.58344,                0.40432,                0.85511,             0.00045569,             0.00045569,             0.00045569
                    162,                0.50072,                0.33963,                0.80558,                 0.9149,                0.94774,                0.96132,                0.79188,                0.60117,                0.40791,                 0.8493,             0.00045437,             0.00045437,             0.00045437
                    163,                0.51595,                0.35599,                0.80502,                0.94053,                0.93712,                0.96104,                0.80059,                0.59959,                0.40615,                 0.8465,             0.00045305,             0.00045305,             0.00045305
                    164,                0.50785,                0.33644,                0.82102,                0.93657,                0.93996,                0.95988,                0.80102,                0.58126,                0.41218,                0.85003,             0.00045173,             0.00045173,             0.00045173
                    165,                0.49536,                0.32856,                0.80266,                0.93786,                0.92985,                0.95041,                0.80462,                0.56888,                0.43996,                0.84496,             0.00045041,             0.00045041,             0.00045041
                    166,                0.47289,                0.33154,                0.81008,                 0.9425,                0.94148,                0.94561,                0.79073,                 0.5907,                0.46556,                0.84776,             0.00044909,             0.00044909,             0.00044909
                    167,                0.47604,                0.32482,                  0.805,                0.92533,                  0.943,                0.94129,                0.77853,                0.59079,                0.46312,                0.84858,             0.00044777,             0.00044777,             0.00044777
                    168,                 0.4895,                0.32438,                0.81002,                0.93896,                0.92987,                0.94518,                0.79515,                0.57766,                0.45452,                 0.8425,             0.00044645,             0.00044645,             0.00044645
                    169,                0.50008,                0.34387,                0.81734,                0.93328,                0.93095,                0.94392,                0.78258,                0.59351,                 0.4481,                 0.8449,             0.00044513,             0.00044513,             0.00044513
                    170,                0.47712,                 0.3273,                0.81135,                0.92115,                 0.9161,                0.93593,                0.77487,                0.61271,                0.45638,                0.85239,             0.00044381,             0.00044381,             0.00044381
                    171,                0.46143,                 0.3265,                0.79406,                0.92904,                0.91225,                0.94286,                0.77906,                0.60506,                0.44785,                0.85587,             0.00044249,             0.00044249,             0.00044249
                    172,                0.48804,                0.32525,                0.80173,                 0.9165,                0.93505,                0.95352,                0.79936,                0.57955,                 0.4281,                0.85811,             0.00044117,             0.00044117,             0.00044117
                    173,                0.47976,                0.32575,                0.80562,                0.93171,                0.90665,                 0.9508,                 0.7918,                0.58839,                0.41522,                0.84996,             0.00043985,             0.00043985,             0.00043985
                    174,                0.49808,                0.32756,                0.80186,                0.93937,                0.92544,                0.95946,                0.79199,                0.61632,                0.40904,                0.85698,             0.00043853,             0.00043853,             0.00043853
                    175,                0.49617,                0.32956,                 0.8074,                 0.9196,                0.93299,                0.95601,                0.79665,                0.56802,                0.41006,                0.84596,             0.00043721,             0.00043721,             0.00043721
                    176,                0.47143,                0.32484,                0.80839,                 0.8985,                0.94096,                0.94681,                0.78711,                0.57526,                0.45262,                0.84499,             0.00043588,             0.00043588,             0.00043588
                    177,                0.44586,                0.31848,                0.80323,                0.92558,                0.92943,                 0.9489,                0.80404,                0.56323,                0.43065,                0.84767,             0.00043456,             0.00043456,             0.00043456
                    178,                0.48185,                0.32174,                0.80758,                0.94932,                0.93562,                0.95484,                0.79526,                0.59208,                0.42393,                0.85138,             0.00043324,             0.00043324,             0.00043324
                    179,                0.49291,                0.33193,                0.80637,                 0.9542,                0.92133,                0.95423,                0.79637,                0.59914,                0.43541,                0.85691,             0.00043192,             0.00043192,             0.00043192
                    180,                0.48181,                 0.3244,                0.81054,                0.94184,                0.92826,                0.95645,                 0.7911,                0.59043,                0.40911,                0.85322,              0.0004306,              0.0004306,              0.0004306
                    181,                0.46015,                0.31041,                0.82257,                0.93922,                0.93685,                0.96407,                 0.8049,                0.57813,                0.39867,                0.84523,             0.00042928,             0.00042928,             0.00042928
                    182,                0.48247,                0.32399,                 0.8132,                0.92729,                0.93044,                0.96695,                0.79845,                0.58876,                0.40381,                0.85629,             0.00042796,             0.00042796,             0.00042796
                    183,                0.46852,                0.31828,                0.80822,                0.92367,                0.93424,                0.96195,                0.80371,                0.58794,                0.40212,                0.85566,             0.00042664,             0.00042664,             0.00042664
                    184,                0.48146,                0.32022,                0.81195,                0.90877,                0.93473,                0.95835,                0.79378,                0.58695,                0.43731,                 0.8488,             0.00042532,             0.00042532,             0.00042532
                    185,                0.48627,                0.33018,                0.80719,                  0.908,                0.95726,                 0.9603,                0.79933,                0.59041,                0.43176,                0.85379,               0.000424,               0.000424,               0.000424
                    186,                0.49855,                0.32139,                0.80928,                0.94534,                0.94717,                0.96302,                0.79638,                0.59344,                0.40929,                0.85223,             0.00042268,             0.00042268,             0.00042268
                    187,                0.47203,                0.31987,                 0.8007,                0.94311,                0.93549,                0.96684,                0.80508,                0.59169,                0.38759,                0.85427,             0.00042136,             0.00042136,             0.00042136
                    188,                0.47441,                0.32541,                0.81096,                 0.9462,                0.93134,                0.95996,                0.79249,                 0.5786,                0.41162,                0.84977,             0.00042004,             0.00042004,             0.00042004
                    189,                0.44497,                 0.3112,                 0.8024,                0.93181,                0.91496,                0.92893,                0.77571,                0.57707,                0.47126,                0.85337,             0.00041872,             0.00041872,             0.00041872
                    190,                0.45756,                0.30608,                0.79343,                 0.9314,                0.91731,                0.93548,                0.78605,                0.56759,                0.47404,                0.84786,              0.0004174,              0.0004174,              0.0004174
                    191,                0.44966,                0.31304,                0.80275,                0.93785,                 0.9239,                0.94443,                0.78476,                0.57035,                0.42938,                0.84921,             0.00041607,             0.00041607,             0.00041607
                    192,                0.45538,                0.30455,                0.80013,                0.92322,                 0.9436,                0.95139,                0.79373,                0.58494,                0.41862,                0.84544,             0.00041475,             0.00041475,             0.00041475
                    193,                0.47796,                0.32961,                0.81107,                0.92661,                0.94249,                0.95196,                0.78869,                0.59835,                0.42861,                0.85713,             0.00041343,             0.00041343,             0.00041343
                    194,                0.46689,                0.31769,                0.80628,                0.91493,                0.92226,                0.95254,                0.79394,                0.58007,                0.43073,                0.85257,             0.00041211,             0.00041211,             0.00041211
                    195,                0.45809,                0.31453,                0.81042,                0.91871,                0.94796,                0.95643,                0.79156,                0.59234,                0.41367,                 0.8475,             0.00041079,             0.00041079,             0.00041079
                    196,                 0.4795,                0.32158,                0.80405,                0.93524,                0.94983,                0.96417,                0.80744,                0.58279,                0.40651,                0.85127,             0.00040947,             0.00040947,             0.00040947
                    197,                0.45675,                0.30397,                 0.8073,                0.94117,                0.93599,                  0.956,                0.80786,                0.56306,                0.39393,                0.84846,             0.00040815,             0.00040815,             0.00040815
                    198,                0.45954,                0.30733,                0.80296,                0.94071,                0.92417,                0.95218,                0.79666,                0.56012,                0.40115,                0.84062,             0.00040683,             0.00040683,             0.00040683
                    199,                0.46832,                0.30998,                0.81634,                0.93111,                0.93682,                0.94987,                0.78581,                0.59475,                0.42365,                0.85028,             0.00040551,             0.00040551,             0.00040551
                    200,                 0.4652,                0.32742,                 0.8057,                0.92633,                0.93429,                0.94821,                 0.7918,                0.56605,                0.43208,                0.84463,             0.00040419,             0.00040419,             0.00040419
                    201,                0.44011,                0.30765,                0.79706,                0.93271,                  0.936,                0.94863,                0.79057,                0.57077,                0.44368,                0.84744,             0.00040287,             0.00040287,             0.00040287
                    202,                 0.4505,                0.31053,                0.79515,                 0.9442,                0.92854,                0.95004,                  0.793,                0.58537,                0.43865,                0.84769,             0.00040155,             0.00040155,             0.00040155
                    203,                0.48001,                0.31377,                0.79393,                0.94092,                0.92015,                0.94674,                0.79405,                0.55429,                0.42874,                0.84459,             0.00040023,             0.00040023,             0.00040023
                    204,                0.45023,                0.31522,                0.80306,                0.93484,                0.91817,                0.94293,                0.78914,                 0.5745,                0.44203,                0.84882,             0.00039891,             0.00039891,             0.00039891
                    205,                0.44392,                0.30265,                0.80125,                0.92589,                0.92222,                0.93756,                0.79212,                0.57187,                0.43377,                0.84908,             0.00039759,             0.00039759,             0.00039759
                    206,                0.45604,                0.30404,                0.80737,                0.94398,                 0.9077,                0.93935,                0.78522,                0.57677,                0.42691,                0.85242,             0.00039626,             0.00039626,             0.00039626
                    207,                0.45689,                 0.3107,                0.79956,                0.93041,                0.91762,                0.94915,                0.79571,                0.57595,                0.42982,                0.85445,             0.00039494,             0.00039494,             0.00039494
                    208,                0.45291,                0.30538,                0.79793,                0.94506,                0.91816,                0.95345,                0.79418,                0.58072,                0.41902,                0.85591,             0.00039362,             0.00039362,             0.00039362
                    209,                0.44297,                0.30822,                0.80519,                0.93052,                0.93576,                0.95245,                0.79816,                0.57763,                0.40929,                0.85108,              0.0003923,              0.0003923,              0.0003923
                    210,                0.45816,                0.30763,                0.80843,                0.93404,                0.93739,                0.95084,                0.80146,                0.54584,                0.40681,                0.83944,             0.00039098,             0.00039098,             0.00039098
                    211,                0.44581,                0.30658,                0.80805,                0.94984,                0.93483,                0.95391,                 0.8078,                0.55662,                0.40432,                0.84322,             0.00038966,             0.00038966,             0.00038966
                    212,                0.45735,                0.30844,                0.80664,                0.94361,                0.93238,                0.95516,                 0.8053,                0.54942,                0.41532,                0.83822,             0.00038834,             0.00038834,             0.00038834
                    213,                0.44568,                 0.2943,                0.79772,                0.92842,                0.94483,                 0.9531,                0.79804,                0.56558,                0.42322,                0.84267,             0.00038702,             0.00038702,             0.00038702
                    214,                0.44726,                0.29397,                0.79961,                0.92248,                0.93665,                0.95334,                0.79506,                 0.5752,                0.40521,                 0.8418,              0.0003857,              0.0003857,              0.0003857
                    215,                0.45247,                0.29955,                0.79714,                0.94777,                0.91907,                0.95564,                0.80886,                0.54887,                0.41212,                0.83568,             0.00038438,             0.00038438,             0.00038438
                    216,                0.44824,                0.30297,                0.80061,                0.94119,                0.93547,                0.95891,                0.79597,                0.55273,                0.38618,                0.83794,             0.00038306,             0.00038306,             0.00038306
                    217,                0.44254,                0.30195,                0.80694,                0.96022,                0.93184,                0.95548,                0.79413,                0.56261,                 0.3949,                0.83855,             0.00038174,             0.00038174,             0.00038174
                    218,                0.46269,                0.32083,                0.80459,                0.94521,                0.93961,                0.95928,                0.80762,                0.56959,                 0.3987,                0.83914,             0.00038042,             0.00038042,             0.00038042
                    219,                0.45673,                0.31083,                0.80465,                0.93463,                0.93673,                0.96007,                0.80383,                 0.5872,                0.40198,                0.84821,              0.0003791,              0.0003791,              0.0003791
                    220,                0.43488,                0.29349,                0.80647,                0.94742,                0.92512,                0.95281,                0.80126,                0.56702,                0.40195,                0.84237,             0.00037778,             0.00037778,             0.00037778
                    221,                0.43466,                0.31111,                0.79506,                0.95472,                0.93448,                 0.9627,                0.81342,                0.57111,                 0.3755,                0.84467,             0.00037645,             0.00037645,             0.00037645
                    222,                0.43511,                0.29594,                0.80673,                0.93827,                0.94647,                0.95794,                0.79266,                0.59048,                0.38652,                0.84589,             0.00037513,             0.00037513,             0.00037513
                    223,                0.43307,                 0.2968,                0.80579,                0.95764,                0.91405,                 0.9535,                0.79442,                0.58796,                 0.4113,                0.85017,             0.00037381,             0.00037381,             0.00037381
                    224,                0.44538,                0.30947,                0.79855,                0.94721,                0.94247,                0.95321,                0.79577,                0.57266,                0.40979,                0.84929,             0.00037249,             0.00037249,             0.00037249
                    225,                0.43571,                0.29492,                0.80173,                0.93637,                0.93583,                0.95153,                0.79758,                0.58581,                0.41951,                0.85267,             0.00037117,             0.00037117,             0.00037117
                    226,                0.44633,                0.29305,                0.80314,                0.94623,                 0.9089,                0.94524,                0.79762,                0.56692,                0.42742,                0.84404,             0.00036985,             0.00036985,             0.00036985
                    227,                0.42484,                0.28692,                0.79258,                 0.9385,                 0.9141,                0.93691,                0.78736,                0.57219,                0.43961,                0.84289,             0.00036853,             0.00036853,             0.00036853
                    228,                 0.4504,                0.30396,                0.81061,                0.94295,                0.92221,                0.95146,                0.79576,                0.58391,                0.41173,                0.84834,             0.00036721,             0.00036721,             0.00036721
                    229,                0.42205,                0.29523,                0.80187,                0.93545,                0.94466,                0.95638,                0.80239,                0.57702,                0.39536,                0.84781,             0.00036589,             0.00036589,             0.00036589
                    230,                0.43726,                0.29485,                0.79944,                0.95597,                0.92745,                 0.9565,                0.79971,                0.58205,                0.39269,                0.84554,             0.00036457,             0.00036457,             0.00036457
                    231,                0.44254,                 0.2898,                 0.7944,                 0.9576,                0.93256,                0.95541,                0.80456,                0.57733,                0.40265,                0.84863,             0.00036325,             0.00036325,             0.00036325
                    232,                0.45007,                0.30069,                0.80154,                0.93935,                0.94033,                0.95774,                0.79878,                0.59324,                0.40538,                0.84468,             0.00036193,             0.00036193,             0.00036193
                    233,                0.42431,                0.29732,                0.79495,                0.93139,                0.92938,                0.95697,                0.79908,                0.60591,                0.41429,                0.84893,             0.00036061,             0.00036061,             0.00036061
                    234,                0.43868,                0.29818,                0.78864,                0.93752,                0.92798,                0.95726,                0.81256,                0.56376,                0.42577,                0.84768,             0.00035929,             0.00035929,             0.00035929
                    235,                0.43585,                0.30706,                0.79545,                0.94188,                0.93127,                0.95467,                0.79986,                0.56015,                0.40063,                0.84418,             0.00035797,             0.00035797,             0.00035797
                    236,                0.44767,                 0.2939,                0.80974,                0.93016,                0.94852,                0.95797,                0.80264,                0.57693,                0.39644,                0.84091,             0.00035664,             0.00035664,             0.00035664
                    237,                0.43161,                 0.2915,                0.79138,                0.93072,                0.95183,                0.96372,                0.79981,                0.58014,                0.39219,                0.84617,             0.00035532,             0.00035532,             0.00035532
                    238,                0.40976,                0.28566,                0.79239,                0.93579,                0.94011,                 0.9585,                0.79618,                0.57682,                0.41139,                0.84748,               0.000354,               0.000354,               0.000354
                    239,                0.45483,                0.30214,                0.81012,                0.93925,                0.94497,                0.95436,                0.79596,                0.57812,                0.41989,                0.84768,             0.00035268,             0.00035268,             0.00035268
                    240,                0.43905,                0.29494,                0.80029,                0.95327,                0.94177,                0.95593,                0.80184,                0.57147,                0.40085,                 0.8458,             0.00035136,             0.00035136,             0.00035136
                    241,                 0.4492,                0.29169,                 0.8002,                  0.949,                 0.9445,                0.95999,                0.81423,                0.55548,                0.38162,                 0.8397,             0.00035004,             0.00035004,             0.00035004
                    242,                0.43792,                0.29197,                 0.8024,                0.93321,                0.94366,                0.96021,                0.81009,                0.57035,                0.38967,                0.83974,             0.00034872,             0.00034872,             0.00034872
                    243,                0.43527,                 0.2922,                0.79993,                0.94291,                0.94252,                0.95875,                0.80499,                0.56953,                0.38412,                0.83878,              0.0003474,              0.0003474,              0.0003474
                    244,                0.42859,                 0.2881,                0.80748,                0.95167,                0.91691,                0.95594,                0.79484,                0.57771,                0.38587,                0.84629,             0.00034608,             0.00034608,             0.00034608
                    245,                0.41367,                0.28088,                0.80265,                0.94547,                0.92526,                0.95608,                0.79998,                0.57223,                0.40282,                 0.8496,             0.00034476,             0.00034476,             0.00034476
                    246,                0.44731,                 0.2972,                0.80837,                0.94659,                0.93902,                0.95974,                0.81027,                0.55526,                0.39291,                0.84264,             0.00034344,             0.00034344,             0.00034344
                    247,                0.44915,                0.29178,                0.80236,                0.93923,                0.94974,                0.96326,                 0.8192,                0.55551,                0.38655,                0.84505,             0.00034212,             0.00034212,             0.00034212
                    248,                0.43992,                 0.2863,                0.79047,                0.93723,                0.94398,                0.96032,                0.80586,                 0.5576,                0.39071,                0.84465,              0.0003408,              0.0003408,              0.0003408
                    249,                0.43251,                0.28411,                0.79674,                0.92538,                0.94876,                 0.9614,                0.80129,                0.57415,                0.39267,                0.84188,             0.00033948,             0.00033948,             0.00033948
                    250,                0.42326,                0.29397,                0.79054,                0.91985,                0.94633,                0.95953,                0.80081,                0.58363,                0.40615,                0.84464,             0.00033816,             0.00033816,             0.00033816
                    251,                0.42435,                0.28542,                0.79675,                0.92022,                0.95395,                0.95422,                0.80273,                0.56765,                 0.4167,                0.84318,             0.00033683,             0.00033683,             0.00033683
                    252,                0.43442,                0.29579,                 0.8013,                0.90903,                0.95415,                0.95018,                0.79842,                0.56277,                0.40804,                0.83893,             0.00033551,             0.00033551,             0.00033551
                    253,                0.41807,                0.29244,                0.79717,                 0.9173,                0.95138,                0.96103,                0.80691,                0.55328,                0.39207,                0.83954,             0.00033419,             0.00033419,             0.00033419
                    254,                0.43397,                0.28654,                0.79331,                0.95027,                0.91535,                0.95728,                0.80174,                0.56343,                 0.4126,                0.83997,             0.00033287,             0.00033287,             0.00033287
                    255,                0.41521,                0.28117,                0.79912,                0.92454,                0.93763,                 0.9574,                0.80587,                0.54445,                0.40644,                0.84151,             0.00033155,             0.00033155,             0.00033155
                    256,                0.43401,                0.28987,                0.79594,                0.93326,                0.92383,                0.95781,                0.81851,                0.54125,                0.40332,                0.84306,             0.00033023,             0.00033023,             0.00033023
                    257,                0.42202,                0.28359,                0.80288,                0.94334,                0.92742,                0.95924,                0.81058,                0.55362,                0.39552,                0.84118,             0.00032891,             0.00032891,             0.00032891
                    258,                0.43005,                0.27603,                 0.7978,                0.94801,                0.92051,                0.95627,                 0.8066,                0.55213,                0.38776,                0.84092,             0.00032759,             0.00032759,             0.00032759
                    259,                 0.4399,                0.28657,                0.80929,                0.94625,                0.92181,                0.95857,                0.80694,                0.55567,                0.38222,                0.84399,             0.00032627,             0.00032627,             0.00032627
                    260,                0.43973,                0.29917,                0.79588,                0.91842,                0.95233,                0.95699,                0.80311,                 0.5689,                 0.3947,                0.84829,             0.00032495,             0.00032495,             0.00032495
                    261,                0.43087,                0.28358,                0.80241,                0.91017,                0.95714,                0.95377,                0.80232,                0.57462,                0.39261,                0.84916,             0.00032363,             0.00032363,             0.00032363
                    262,                0.40728,                0.27374,                0.80203,                0.92036,                0.93992,                0.95404,                 0.8077,                0.55864,                0.39459,                0.84224,             0.00032231,             0.00032231,             0.00032231
                    263,                0.42519,                0.28599,                0.79926,                 0.9317,                0.93797,                0.95364,                0.80552,                0.55891,                0.41538,                0.84217,             0.00032099,             0.00032099,             0.00032099
                    264,                0.42444,                0.28878,                0.78694,                0.93391,                0.92136,                0.95449,                0.80329,                0.57249,                0.42058,                0.85186,             0.00031967,             0.00031967,             0.00031967
                    265,                0.42774,                0.28919,                0.79416,                0.91635,                0.92316,                0.95012,                0.80138,                 0.5719,                0.41533,                0.84842,             0.00031835,             0.00031835,             0.00031835
                    266,                0.41723,                0.28189,                0.79182,                0.93654,                0.91523,                0.95347,                 0.8062,                 0.5567,                0.40044,                0.84418,             0.00031703,             0.00031703,             0.00031703
                    267,                0.41027,                0.27119,                0.79413,                0.94508,                0.91914,                0.95768,                0.81343,                0.55564,                0.40387,                0.84107,              0.0003157,              0.0003157,              0.0003157
                    268,                0.42046,                0.28299,                0.79894,                0.93992,                0.94134,                0.95437,                 0.8015,                0.56104,                0.43127,                0.84193,             0.00031438,             0.00031438,             0.00031438
                    269,                0.40681,                0.28207,                0.79914,                0.94557,                0.93481,                0.95269,                0.80361,                0.57118,                0.43915,                0.84772,             0.00031306,             0.00031306,             0.00031306
                    270,                0.40594,                0.27831,                0.79029,                0.93271,                0.92956,                 0.9484,                0.79503,                0.58932,                0.43431,                0.84456,             0.00031174,             0.00031174,             0.00031174
                    271,                0.40351,                0.27545,                0.79194,                 0.9266,                0.92826,                0.94956,                0.81092,                 0.5701,                0.41225,                0.84342,             0.00031042,             0.00031042,             0.00031042
                    272,                0.41592,                0.27378,                0.79962,                0.92791,                0.92582,                0.95472,                0.80642,                0.56457,                0.41213,                0.84503,              0.0003091,              0.0003091,              0.0003091
                    273,                0.42064,                0.28075,                0.78488,                0.93196,                0.91396,                0.95828,                0.80343,                0.56948,                0.41129,                0.84388,             0.00030778,             0.00030778,             0.00030778
                    274,                0.40449,                  0.273,                0.79075,                0.92506,                0.92972,                0.95667,                  0.807,                0.57255,                0.42734,                0.84414,             0.00030646,             0.00030646,             0.00030646
                    275,                0.40735,                0.28001,                0.79896,                0.93408,                0.91708,                 0.9531,                0.80472,                0.56191,                0.42633,                 0.8423,             0.00030514,             0.00030514,             0.00030514
                    276,                0.40642,                0.26837,                0.79228,                 0.9406,                0.92556,                0.96078,                0.80938,                0.56098,                0.39919,                0.84563,             0.00030382,             0.00030382,             0.00030382
                    277,                0.41175,                 0.2734,                0.78453,                0.93782,                0.92987,                0.96185,                 0.8106,                0.56659,                0.40025,                0.84464,              0.0003025,              0.0003025,              0.0003025
                    278,                0.41378,                0.26999,                0.79435,                0.94317,                0.92981,                0.95214,                0.80422,                0.56883,                0.40666,                0.83916,             0.00030118,             0.00030118,             0.00030118
                    279,                0.41066,                0.27163,                0.78994,                0.94644,                0.92043,                0.95015,                0.79742,                0.55245,                0.41032,                0.83459,             0.00029986,             0.00029986,             0.00029986
                    280,                0.42539,                0.27649,                0.80554,                0.95212,                0.91688,                0.95417,                 0.8064,                0.54966,                 0.3907,                0.83724,             0.00029854,             0.00029854,             0.00029854
                    281,                 0.4044,                0.27657,                0.79483,                0.94072,                0.94484,                 0.9585,                0.81186,                0.54537,                0.37214,                0.83654,             0.00029722,             0.00029722,             0.00029722
                    282,                0.40964,                 0.2797,                0.78607,                 0.9436,                0.94802,                0.95972,                0.81008,                0.55004,                0.36716,                0.83932,             0.00029589,             0.00029589,             0.00029589
                    283,                0.40118,                0.26866,                0.79872,                0.95063,                0.93753,                0.95776,                0.81328,                 0.5603,                0.38707,                0.83998,             0.00029457,             0.00029457,             0.00029457
                    284,                0.40929,                0.26833,                0.78451,                0.95148,                0.92731,                0.95853,                0.81204,                0.56795,                 0.4033,                 0.8443,             0.00029325,             0.00029325,             0.00029325
                    285,                0.39504,                0.26539,                0.78951,                0.92675,                0.93766,                0.95669,                0.81304,                0.56228,                0.41526,                0.84462,             0.00029193,             0.00029193,             0.00029193
                    286,                0.40747,                0.27248,                0.79769,                0.93567,                0.91771,                0.95358,                0.80105,                0.58106,                0.40968,                0.84595,             0.00029061,             0.00029061,             0.00029061
                    287,                0.40446,                0.27077,                0.79287,                0.94553,                  0.917,                0.95689,                0.81394,                0.55629,                0.39728,                0.84152,             0.00028929,             0.00028929,             0.00028929
                    288,                0.40301,                0.27337,                0.78722,                 0.9148,                0.92379,                0.95003,                0.80052,                0.56957,                0.42111,                0.84691,             0.00028797,             0.00028797,             0.00028797
                    289,                0.41931,                0.27904,                0.79995,                0.93418,                0.93203,                0.94636,                0.79919,                0.55575,                0.40906,                0.84747,             0.00028665,             0.00028665,             0.00028665
                    290,                0.40817,                0.27261,                0.80372,                0.94752,                0.93635,                0.94965,                0.80344,                0.55736,                0.39069,                0.84687,             0.00028533,             0.00028533,             0.00028533
                    291,                0.41594,                0.28565,                0.78034,                0.93597,                0.94407,                0.95611,                0.80698,                0.56377,                0.37884,                0.85171,             0.00028401,             0.00028401,             0.00028401
                    292,                0.41626,                0.27976,                0.79865,                0.94299,                0.94161,                0.95924,                0.81278,                0.55618,                0.37675,                0.84978,             0.00028269,             0.00028269,             0.00028269
                    293,                0.41516,                0.26689,                0.80674,                0.94491,                0.93149,                0.95814,                0.81233,                0.55791,                0.39427,                0.84517,             0.00028137,             0.00028137,             0.00028137
                    294,                0.38756,                0.26332,                0.78884,                0.93506,                0.93771,                0.95692,                0.80511,                0.55614,                0.39032,                0.84351,             0.00028005,             0.00028005,             0.00028005
                    295,                0.39024,                0.25689,                0.79704,                0.94164,                0.93532,                0.95887,                0.81583,                  0.555,                0.39294,                0.83999,             0.00027873,             0.00027873,             0.00027873
                    296,                0.40348,                0.26984,                0.78195,                0.93771,                0.94721,                0.96059,                 0.8098,                0.56575,                 0.3975,                0.84567,             0.00027741,             0.00027741,             0.00027741
                    297,                0.41251,                0.27389,                0.79932,                0.93862,                0.93824,                0.95569,                0.80208,                 0.5516,                0.40396,                0.83959,             0.00027608,             0.00027608,             0.00027608
                    298,                0.41009,                 0.2732,                0.79227,                0.94378,                0.94346,                0.95739,                0.80472,                0.54316,                 0.4096,                0.83727,             0.00027476,             0.00027476,             0.00027476
                    299,                0.38966,                0.27244,                0.78248,                0.93981,                0.94511,                0.96211,                0.80775,                0.53912,                0.39609,                0.83734,             0.00027344,             0.00027344,             0.00027344
                    300,                0.38991,                0.26427,                0.79097,                0.94286,                0.93915,                0.96636,                  0.823,                0.53784,                0.37612,                 0.8383,             0.00027212,             0.00027212,             0.00027212
                    301,                0.40478,                0.26582,                0.79117,                0.94514,                0.93881,                0.95876,                0.81584,                0.55444,                0.38232,                0.84477,              0.0002708,              0.0002708,              0.0002708
                    302,                0.40561,                0.27262,                0.79731,                0.94474,                 0.9365,                0.95546,                0.81285,                0.56618,                 0.3817,                0.84897,             0.00026948,             0.00026948,             0.00026948
                    303,                0.41676,                0.26908,                0.79689,                0.94703,                0.92957,                0.95889,                0.81757,                0.55721,                0.39085,                0.84166,             0.00026816,             0.00026816,             0.00026816
                    304,                 0.3827,                0.25982,                0.78357,                0.94604,                0.93011,                0.95419,                 0.8142,                 0.5373,                0.39587,                0.83764,             0.00026684,             0.00026684,             0.00026684
                    305,                0.39581,                0.27492,                0.79922,                0.93755,                0.93642,                 0.9561,                0.80954,                0.55206,                0.39595,                0.83982,             0.00026552,             0.00026552,             0.00026552
                    306,                0.39927,                0.27012,                0.78931,                0.94236,                0.93517,                0.95634,                0.81141,                 0.5492,                 0.3858,                0.84291,              0.0002642,              0.0002642,              0.0002642
                    307,                 0.4018,                0.26873,                0.79904,                0.93416,                0.93215,                0.95727,                0.80822,                0.54835,                0.39865,                0.84366,             0.00026288,             0.00026288,             0.00026288
                    308,                0.38614,                0.25813,                0.78004,                0.93235,                0.93802,                0.95612,                0.80752,                0.55723,                0.41841,                0.83947,             0.00026156,             0.00026156,             0.00026156
                    309,                0.39186,                0.26122,                0.78354,                0.93167,                0.93798,                0.95513,                0.80717,                 0.5449,                0.41394,                0.83619,             0.00026024,             0.00026024,             0.00026024
                    310,                0.39161,                0.26692,                0.79296,                0.93198,                0.94042,                0.95484,                 0.8163,                0.54018,                0.41537,                0.83792,             0.00025892,             0.00025892,             0.00025892
                    311,                0.40527,                0.26279,                0.79643,                0.93709,                0.93489,                0.95696,                0.80815,                0.55774,                0.41707,                0.84047,              0.0002576,              0.0002576,              0.0002576
                    312,                0.40502,                0.26837,                0.79895,                0.92825,                0.93228,                0.95675,                 0.8105,                0.56046,                0.40347,                0.84166,             0.00025627,             0.00025627,             0.00025627
